event_name,date,fighter_1_name,fighter_2_name,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_Fight_Night-Moicano_vs_The_Korean_Zombie,"June 22, 2019",Jairzinho Rozenstruik,Allen Crowder,4,0,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punches",1,0:09,fighter_1,http://www.ufcstats.com/fight-details/e4559c3cce6edec1
UFC_Fight_Night-Moicano_vs_The_Korean_Zombie,"June 22, 2019",Molly McCann,Ariane Lipski,108,68,2,0,0,0,2,0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/fa98e2b8dceca9bb
UFC_Fight_Night-Moicano_vs_The_Korean_Zombie,"June 22, 2019",Deron Winn,Eric Spicely,169,108,0,0,0,0,0,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f81f8cfe30e0a1e9
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Henry Cejudo,Marlon Moraes,90,57,1,0,1,0,1,0,Bantamweight,"KO/TKO, Punches",3,4:51,fighter_1,http://www.ufcstats.com/fight-details/cf4199c8517bc1fd
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Valentina Shevchenko,Jessica Eye,8,2,2,0,1,0,3,0,Women's Flyweight,"KO/TKO, Kick",2,0:26,fighter_1,http://www.ufcstats.com/fight-details/4127b45c3d546eef
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Tony Ferguson,Donald Cerrone,104,68,0,1,0,0,0,0,Lightweight,KO/TKO,2,5:00,fighter_1,http://www.ufcstats.com/fight-details/323dc938d93a849b
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Petr Yan,Jimmie Rivera,56,73,1,0,0,0,1,0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/fe0c844a671dd6d8
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Blagoy Ivanov,Tai Tuivasa,73,64,2,0,0,0,0,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/cd2ceb5530529c9f
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Tatiana Suarez,Nina Ansaroff,75,48,4,0,0,0,2,0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/56403d0fd259c5d9
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Aljamain Sterling,Pedro Munhoz,174,105,0,0,0,0,0,0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/17753b728e5404aa
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Alexa Grasso,Karolina Kowalkiewicz,148,90,0,0,1,0,0,0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a4446299c1f85d74
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Calvin Kattar,Ricardo Lamas,22,12,0,0,0,0,0,0,Featherweight,"KO/TKO, Punch",1,4:06,fighter_1,http://www.ufcstats.com/fight-details/bf2a9732af50c84c
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Xiaonan Yan,Angela Hill,94,71,1,1,0,1,1,0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/97c76d44699f7c93
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Darren Stewart,Bevon Lewis,30,31,0,0,0,0,0,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a255ed658a2ac9bb
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Eddie Wineland,Grigorii Popov,74,55,0,0,0,0,0,0,Bantamweight,"KO/TKO, Punch",2,4:47,fighter_1,http://www.ufcstats.com/fight-details/aa430402314b4459
UFC_238-Cejudo_vs_Moraes,"June 08, 2019",Katlyn Chookagian,Joanne Calderwood,82,112,0,3,0,0,0,0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/82eb6fa58ae52428
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Anthony Smith,Alexander Gustafsson,49,72,0,1,1,0,1,1,Light Heavyweight,"SUB, Rear, Naked, Choke",4,2:38,fighter_1,http://www.ufcstats.com/fight-details/4f9939af9a1d40a3
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Aleksandar Rakic,Jimi Manuwa,2,2,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Kick",1,0:47,fighter_1,http://www.ufcstats.com/fight-details/138c8807fef52564
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Makwan Amirkhani,Chris Fishgold,9,16,1,0,1,0,2,0,Featherweight,"SUB, Anaconda, Choke",2,4:25,fighter_1,http://www.ufcstats.com/fight-details/2ca4a039c07acd38
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Christos Giagos,Damir Hadzovic,47,24,6,1,0,0,3,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a5acaa5f693529dd
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Daniel Teymur,Sung Bin Jo,40,21,1,1,0,1,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c53cb796b4a4cdb8
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Sergey Khandozhko,Rostem Akman,60,39,1,2,0,0,1,1,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/93330422e1f2e0be
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Lina Lansberg,Tonya Evinger,50,6,1,1,0,0,2,2,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f993be991eea6016
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Leonardo Santos,Stevie Ray,12,2,0,0,0,0,0,0,Lightweight,"KO/TKO, Punch",1,2:17,fighter_1,http://www.ufcstats.com/fight-details/e1bd72aba46f46a1
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Frank Camacho,Nick Hein,100,37,0,1,0,0,0,0,Lightweight,"KO/TKO, Punches",2,4:56,fighter_1,http://www.ufcstats.com/fight-details/fedb6a1b15b05694
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Bea Malecki,Duda Santana,19,42,0,3,2,0,1,0,Women's Bantamweight,"SUB, Rear, Naked, Choke",2,1:59,fighter_1,http://www.ufcstats.com/fight-details/b58972ad7dcf65e6
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Devin Clark,Darko Stosic,40,26,2,1,0,0,0,1,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a072481f307dc8aa
UFC_Fight_Night-Gustafsson_vs_Smith,"June 01, 2019",Joel Alvarez,Danilo Belluardo,19,13,0,2,0,0,1,2,Lightweight,"KO/TKO, Punches",2,2:22,fighter_1,http://www.ufcstats.com/fight-details/a4e210bcdcc1bf5b
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Rafael Dos Anjos,Kevin Lee,60,35,4,6,1,0,4,1,Welterweight,"SUB, Arm, Triangle",4,3:47,fighter_1,http://www.ufcstats.com/fight-details/d401522de73b7bee
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Ian Heinisch,Antonio Carlos Junior,39,15,1,4,0,0,5,4,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9fb9af6599d67b1d
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Felicia Spencer,Megan Anderson,22,3,1,0,1,0,1,0,Women's Featherweight,"SUB, Rear, Naked, Choke",1,3:24,fighter_1,http://www.ufcstats.com/fight-details/4fe799b4fa1afb76
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Vicente Luque,Derrick Krantz,18,6,0,1,0,0,0,1,Welterweight,"KO/TKO, Punch",1,3:52,fighter_1,http://www.ufcstats.com/fight-details/083a6edd8bb21bc8
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Charles Oliveira,Nik Lentz,38,18,0,2,1,0,3,1,Lightweight,"KO/TKO, Punch",2,2:11,fighter_1,http://www.ufcstats.com/fight-details/5782666ca117fa5b
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Davi Ramos,Austin Hubbard,63,44,3,0,0,0,3,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/65c1ca715dfdbe05
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Aspen Ladd,Sijara Eubanks,69,77,3,2,3,0,6,2,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1f5178fe56c5423f
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Desmond Green,Charles Jourdain,78,55,4,0,0,0,1,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/031647c36d12788f
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Michel Pereira,Danny Roberts,6,2,0,0,0,0,0,0,Welterweight,"KO/TKO, Flying, Knee",1,1:47,fighter_1,http://www.ufcstats.com/fight-details/04c9ebe419195f8b
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Grant Dawson,Michael Trizano,27,20,3,0,1,0,4,0,Featherweight,"SUB, Rear, Naked, Choke",2,2:27,fighter_1,http://www.ufcstats.com/fight-details/476a6245b43f3119
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Ed Herman,Patrick Cummins,11,22,0,1,0,0,0,0,Light Heavyweight,"KO/TKO, Knee",1,3:39,fighter_1,http://www.ufcstats.com/fight-details/f27e8d63f526d326
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Zak Cummings,Trevin Giles,34,31,0,0,1,0,0,0,Middleweight,"SUB, Guillotine, Choke",3,4:01,fighter_1,http://www.ufcstats.com/fight-details/35f80e003d16a439
UFC_Fight_Night-Dos_Anjos_vs_Lee,"May 18, 2019",Julio Arce,Julian Erosa,74,43,1,0,0,0,0,0,Featherweight,"KO/TKO, Kick",3,1:49,fighter_1,http://www.ufcstats.com/fight-details/115fa6f5f3e51bbb
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Jessica Andrade,Rose Namajunas,47,55,2,0,0,1,0,1,Women's Strawweight,"KO/TKO, Slam",2,2:58,fighter_1,http://www.ufcstats.com/fight-details/07c00213ec388e07
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Jared Cannonier,Anderson Silva,17,8,0,0,0,0,0,0,Middleweight,"KO/TKO, Kick",1,4:47,fighter_1,http://www.ufcstats.com/fight-details/a08dffad240dc3d4
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Alexander Volkanovski,Jose Aldo,95,29,0,0,0,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7b53967f282a0d0a
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Laureano Staropoli,Thiago Alves,54,58,1,1,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3d941525f5c623e3
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Irene Aldana,Bethe Correia,83,81,0,0,1,0,1,0,Women's Bantamweight,"SUB, Armbar",3,3:24,fighter_1,http://www.ufcstats.com/fight-details/8cf4836e2b43c241
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Ryan Spann,Rogerio Nogueira,13,6,1,0,1,0,1,0,Light Heavyweight,"KO/TKO, Punch",1,2:07,fighter_1,http://www.ufcstats.com/fight-details/413a4c217ee0193f
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Thiago Moises,Kurt Holobaugh,66,39,4,2,1,0,4,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/017c090e9e8d2957
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Warlley Alves,Sergio Moraes,72,20,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",3,4:13,fighter_1,http://www.ufcstats.com/fight-details/2b038a467a89c73c
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Clay Guida,BJ Penn,80,64,1,0,0,0,0,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0febad4c4a3d69fc
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Luana Carolina,Priscila Cachoeira,111,69,0,0,3,0,1,0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/707cb14717df5960
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Raoni Barcelos,Carlos Huachin,59,20,0,0,1,0,3,0,Bantamweight,"KO/TKO, Elbows",2,4:49,fighter_1,http://www.ufcstats.com/fight-details/1218cba28d4dce94
UFC_237-Namajunas_vs_Andrade,"May 11, 2019",Viviane Araujo,Talita Bernardo,61,46,3,0,0,0,3,0,Women's Bantamweight,"KO/TKO, Punch",3,0:48,fighter_1,http://www.ufcstats.com/fight-details/e4bbec619aa04dea
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Donald Cerrone,Al Iaquinta,138,90,0,0,0,0,0,0,Lightweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/73eff675e2aae30c
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Derek Brunson,Elias Theodorou,56,65,4,0,0,0,5,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ad59540382d5b7f6
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Shane Burgos,Cub Swanson,134,129,0,0,0,0,0,0,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/feaf740e3ae53b7c
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Merab Dvalishvili,Brad Katona,55,32,5,0,0,0,3,0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e6b2d6d33968c66c
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Walt Harris,Serghei Spivac,17,1,0,0,0,0,0,0,Heavyweight,"KO/TKO, Knees",1,0:50,fighter_1,http://www.ufcstats.com/fight-details/e939acbd9894c686
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Andrew Sanchez,Marc-Andre Barriault,72,69,2,0,0,0,3,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a6cc776330194937
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Macy Chiasson,Sarah Moras,43,9,0,1,0,1,3,3,Women's Bantamweight,"KO/TKO, Punches",2,2:22,fighter_1,http://www.ufcstats.com/fight-details/3011439ecaf74180
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Vince Morales,Aiemann Zahabi,59,28,0,1,0,0,0,0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c936527df280b8b4
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Nordine Taleb,Kyle Prepolec,90,52,0,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/003c84fc7c3fa028
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Matt Sayles,Kyle Nelson,75,26,0,2,1,4,3,1,Featherweight,"SUB, Arm, Triangle",3,3:16,fighter_1,http://www.ufcstats.com/fight-details/a3731057c8775716
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Arjan Bhullar,Juan Adams,41,81,2,0,0,0,2,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0bc354fbb6e99ab6
UFC_Fight_Night-Iaquinta_vs_Cowboy,"May 04, 2019",Cole Smith,Mitch Gagnon,38,15,2,0,2,2,2,1,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/16a05f3c4a765f65
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Jack Hermansson,Jacare Souza,148,90,3,0,1,0,1,0,Middleweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/f0ca713121289d24
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Greg Hardy,Dmitrii Smoliakov,14,1,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punches",1,2:15,fighter_1,http://www.ufcstats.com/fight-details/c68e57c19c82d500
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Mike Perry,Alex Oliveira,65,48,0,0,0,0,1,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3286d8406eff5c85
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Glover Teixeira,Ion Cutelaba,30,74,0,0,1,0,3,1,Light Heavyweight,"SUB, Rear, Naked, Choke",2,3:37,fighter_1,http://www.ufcstats.com/fight-details/bda97d9a44a89d52
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Cory Sandhagen,John Lineker,120,106,2,1,0,1,0,0,Bantamweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/bcb697c4317f0997
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Roosevelt Roberts,Thomas Gifford,53,30,2,1,0,0,6,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/721d870849de4a57
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Takashi Sato,Ben Saunders,28,46,0,0,0,0,0,0,Welterweight,"KO/TKO, Elbows",2,1:18,fighter_1,http://www.ufcstats.com/fight-details/80e68a6453e15ab9
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Augusto Sakai,Andrei Arlovski,42,75,0,0,0,0,0,0,Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3256d907f58af95e
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Carla Esparza,Virna Jandiroba,25,17,4,3,0,0,3,5,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f08ccad48500eb2b
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Gilbert Burns,Mike Davis,49,13,3,0,1,0,4,0,Lightweight,"SUB, Rear, Naked, Choke",2,4:15,fighter_1,http://www.ufcstats.com/fight-details/c2bcdcc472228768
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Jim Miller,Jason Gonzalez,6,10,2,0,1,0,1,0,Lightweight,"SUB, Rear, Naked, Choke",1,2:12,fighter_1,http://www.ufcstats.com/fight-details/3b6c18a966a2cea4
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Angela Hill,Jodie Esquibel,117,57,0,0,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c300085cc08357b5
UFC_Fight_Night-Jacare_vs_Hermansson,"April 27, 2019",Dhiego Lima,Court McGee,65,65,0,0,0,0,0,0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7c13de66ce543d84
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Alistair Overeem,Aleksei Oleinik,29,38,0,0,0,0,0,0,Heavyweight,"KO/TKO, Knee",1,4:45,fighter_1,http://www.ufcstats.com/fight-details/470a3c1b89504258
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Islam Makhachev,Arman Tsarukyan,14,13,4,1,0,0,2,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/103a7d8c4f17714b
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Sergei Pavlovich,Marcelo Golm,17,5,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punches",1,1:06,fighter_1,http://www.ufcstats.com/fight-details/2a2b00e9bfd089cc
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Roxanne Modafferi,Antonina Shevchenko,33,64,5,0,0,0,5,0,Women's Flyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a40c70d5a1a1be01
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Krzysztof Jotko,Alen Amedovski,43,6,4,0,0,0,5,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e458ace6a440b738
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Movsar Evloev,SeungWoo Choi,50,26,5,0,0,0,1,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1b4374c9d7e5139c
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Sultan Aliev,Keita Nakamura,25,29,2,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/23ba354e606df0ac
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Alexander Yakovlev,Alex Da Silva,14,8,1,1,1,0,0,2,Lightweight,"SUB, Other, -, Choke",2,3:10,fighter_1,http://www.ufcstats.com/fight-details/d9a797f632686568
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Shamil Abdurakhimov,Marcin Tybura,36,28,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punches",2,3:15,fighter_1,http://www.ufcstats.com/fight-details/0bc7e4852f75a06d
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Michal Oleksiejczuk,Gadzhimurad Antigulov,8,6,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punch",1,0:44,fighter_1,http://www.ufcstats.com/fight-details/56f984ac83fb34cc
UFC_Fight_Night-Overeem_vs_Oleinik,"April 20, 2019",Magomed Mustafaev,Rafael Fiziev,10,1,0,0,0,0,0,0,Lightweight,"KO/TKO, Spinning, Back, Kick",1,1:26,fighter_1,http://www.ufcstats.com/fight-details/75bc89630027c601
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Dustin Poirier,Max Holloway,178,181,1,0,0,1,0,0,Lightweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/87126427cfcaee52
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Israel Adesanya,Kelvin Gastelum,109,91,0,1,2,0,0,0,Middleweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/9bfda7c26578aaac
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Khalil Rountree Jr.,Eryk Anders,79,16,0,0,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e0d92694d8a2d38b
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Dwight Grant,Alan Jouban,38,24,0,1,0,0,0,1,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7dc87736c304b3dd
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Nikita Krylov,Ovince Saint Preux,27,4,1,3,2,0,2,2,Light Heavyweight,"SUB, Rear, Naked, Choke",2,2:30,fighter_1,http://www.ufcstats.com/fight-details/d22c19fd92426567
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Matt Frevola,Jalin Turner,31,35,4,0,2,1,7,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/31b283a5559ad44d
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Alexandre Pantoja,Wilson Reis,23,1,0,1,0,0,0,0,Flyweight,"KO/TKO, Punch",1,2:58,fighter_1,http://www.ufcstats.com/fight-details/c6b040021b4ceb0f
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Max Griffin,Zelim Imadaev,47,64,6,0,3,0,2,0,Welterweight,M-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/bf719cf83cab229b
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Khalid Taha,Boston Salmon,5,0,0,0,0,0,0,0,Bantamweight,"KO/TKO, Punch",1,0:25,fighter_1,http://www.ufcstats.com/fight-details/2456c4550c26e5e8
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Belal Muhammad,Curtis Millender,47,48,2,0,0,0,6,1,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/23fd92555246d61e
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Montel Jackson,Andre Soukhamthath,64,30,3,1,0,0,3,0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/8da5849a6e7307bf
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Poliana Botelho,Lauren Mueller,47,47,2,0,0,0,2,1,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/75e580d5ea37c519
UFC_236-Holloway_vs_Poirier_2,"April 13, 2019",Brandon Davis,Randy Costa,35,46,0,0,1,0,0,0,Bantamweight,"SUB, Rear, Naked, Choke",2,1:12,fighter_1,http://www.ufcstats.com/fight-details/79da0eacafb22f86
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Justin Gaethje,Edson Barboza,20,13,0,0,0,0,0,0,Lightweight,"KO/TKO, Punch",1,2:30,fighter_1,http://www.ufcstats.com/fight-details/b309cdde35310875
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Jack Hermansson,David Branch,3,1,1,0,1,0,1,0,Middleweight,"SUB, Guillotine, Choke",1,0:49,fighter_1,http://www.ufcstats.com/fight-details/a0163cdde4ec785d
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Josh Emmett,Michael Johnson,22,24,0,0,0,0,0,0,Featherweight,"KO/TKO, Punch",3,4:14,fighter_1,http://www.ufcstats.com/fight-details/5c70b175f08ca141
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Michelle Waterson,Karolina Kowalkiewicz,64,57,2,0,1,0,1,0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b70e72f23446520a
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Paul Craig,Kennedy Nzechukwu,25,40,1,0,2,0,0,1,Light Heavyweight,"SUB, Triangle, Choke",3,4:20,fighter_1,http://www.ufcstats.com/fight-details/1d8ee477e682a8fc
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Sodiq Yusuff,Sheymon Moraes,73,54,0,0,0,0,1,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/818b55b087013e64
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Marina Rodriguez,Jessica Aguilar,118,50,0,0,0,1,0,1,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f5a038c18f7a44fc
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Desmond Green,Ross Pearson,25,12,1,0,0,0,0,0,Lightweight,"KO/TKO, Punches",1,2:52,fighter_1,http://www.ufcstats.com/fight-details/b7ff74563d034519
UFC_Fight_Night-Barboza_vs_Gaethje,"March 30, 2019",Kevin Aguilar,Enrique Barzola,58,52,0,0,0,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6173056f0e080ca6
